id,adresse,code_postal,commune,nature_operation,responsable_operation,date_operation,protohistoire,antiquite,moyen_age,temps_modernes,epoque_contemporaine,synthese,x,y,geo_shape.type,geo_shape.geometry.coordinates,geo_shape.geometry.type,geo_point_2d.lon,geo_point_2d.lat
2138,85 boulevard Saint-Michel,75005,Paris,Découverte ancienne,Vacquer Théodore,1863,Non,Oui,Non,Non,Non,"En 1863, à l'occasion de travaux de déblaiements en vue de l'élargissement de la rue d'Enfer (boulevard Saint-Michel), Th. Vacquer signale la présence d'un aqueduc longeant le côté sud de la voie longeant au sud l'édifice Soufflot (lié aux thermes de la rue Gay-Lussac ?). Il est constitué d'un radier de pierre, délimité par des parois planes enduites de ciment rose. Il observe également un tronçon de la via inferior, ainsi qu'une rangée de pierres dont un fût de colonne en bordure ouest de celle-ci.
Au n° 77, il mentionne par ailleurs des fragments de peinture murale avec des feuillages verts sur fond blanc.
Probablement vers le n° 95 (numéros 45-47 de la rue d'Enfer), il signale une petite voie romaine axée est-ouest, de composition similaire à celle de l'École des Mines.",651563.859,6860796.99,Feature,"[2.340005142169273, 48.84539691645972]",Point,2.340005142169273,48.84539691645972
1402,12 rue Lacépède,75005,Paris,Découverte ancienne,Magne Charles,1882,Non,Oui,Non,Non,Non,"Ch. Magne mentionne une découverte qu'il aurait faite en avril 1882. Aucun contexte n'est précisé. Il s'agirait d'un groupe de lutteurs nus en bronze, formant une poignée de ciste, daté par P. Forni du IVe siècle av. J.-C., ce qui fait problème dans le contexte lutétien. La provenance parisienne de cette découverte est contestée.",652553.743,6860604.34,Feature,"[2.3535142660723065, 48.84373804361108]",Point,2.3535142660723065,48.84373804361108
607,1 boulevard Saint-Michel,75005,Paris,Suivi de travaux,Viré Marc,1974,Non,Non,Non,Non,Non,- Mise en évidence d'une stratigraphie sur plus de 5 mètres de profondeur de remblais et terre arable.,651874.808,6861637.09,Feature,"[2.3441468859295416, 48.85297519952662]",Point,2.3441468859295416,48.85297519952662
1191,22 rue de Vaugirard,75006,Paris,Découverte ancienne,Vacquer Théodore,1862,Non,Oui,Non,Non,Non,"En 1862, durant la construction d'un égout sous la rue de Vaugirard entre l'Odéon jusqu'au palais du sénat, Théodore Vacquer découvrit un tronçon de la voie antique de la rue de Vaugirard. Plusieurs état de la voie semble être observés sur une épaisseur de un mètre.",651420.565,6861232.69,Feature,"[2.338002925790378, 48.849304365467965]",Point,2.338002925790378,48.849304365467965
370,1 impasse Chartière,75005,Paris,Sondage,Sellier Charles,1903 - 1904,Non,Oui,Non,Oui,Non,"D'importants vestiges des Thermes de l'Est (fin IIe-IVe siècles) ont été découverts en 1903 et 1904, lors de la construction d'un égout impasse Chartière. La Commission du Vieux Paris, devant l'intérêt de la découverte, a mené une campagne de sondages méthodiques dans les rues avoisinantes. 
Trois salles circulaires (piscines ou bassins chauffés) et trois salles rectangulaires attenantes (caldarium?) avec des systèmes de chauffage par hypocauste, ont ainsi été découvertes. Charles Sellier mentionne également un puisard et une galerie voûtés, une conduite de plomb, une base de colonne dorique en marbre, un grand chapiteau de pierre d'un ordre composite, ou encore des tuiles, des fragments de conduits en terre cuite et des petits « manchons en poterie ».
Lors de ces fouilles, une cave à deux étages a également été mise au jour. Le niveau inférieure semblait de construction romaine comme le suggérait la maçonnerie de brique et de mortier semblable à d'autres découvertes antiques des fouilles de l'impasse. Cette cave avait déjà été découverte une dizaine d'années auparavant lors de la construction de la rue Lanneau. 
Ch. Sellier signale aussi les vestiges du puits Certain établi au XVIe siècle au carrefour des rues Saint-Hilaire, Saint-Jean-de-Beauvais et Chartière.",652025.311,6861136.98,Feature,"[2.34625428235151, 48.848488942597285]",Point,2.34625428235151,48.848488942597285
178,29 rue Marcadet,75018,Paris,Découverte ancienne,Grimault Prudent Aimé,1933,Non,Non,Non,Non,Non,"Quelques ossements humains furent découverts en 1933, lors de l'approfondissement des caves de l'école maternelle. Ils provenaient de l'ancien cimetière de la commune de La Chapelle-Saint-Denis.",652544.601,6865785.47,Feature,"[2.352811101117735, 48.89033035190254]",Point,2.352811101117735,48.89033035190254
1363,12 rue du Moulin Vert,75014,Paris,Diagnostic,Delval Marc,1994,Non,Non,Non,Non,Non,Aucun vestiges archéologiques n'a été mis au jour lors de ce diagnostic.,650447.084,6859035.39,Feature,"[2.324993795970784, 48.829469898767464]",Point,2.324993795970784,48.82946989876746
1843,1 rue des Prêtres Saint-Séverin,75005,Paris,Découverte ancienne,Sellier Charles,1899,Non,Non,Oui,Non,Non,"Dans le jardin du presbytère, en 1899, Charles Sellier signale la découverte de plusieurs sarcophages, à l'occasion de la construction de la cave à charbon. L'un d'entre eux, en plâtre, comportait un décor sur son panneau de tête, représentant un chrisme. Un autre, de pierre, avait un panneau gravé grossièrement à la pointe sèche d'un alpha et d'un oméga intervertis.",651962.584,6861545.87,Feature,"[2.345353353992622, 48.852161423743574]",Point,2.345353353992622,48.85216142374357
2186,14 rue de la Montagne Sainte-Geneviève,75005,Paris,Fouille,Avinain Julien,2019,Non,Non,Non,Non,Non,A suivre...,652190.755,6861177.96,Feature,"[2.3485040592858684, 48.848869780472874]",Point,2.3485040592858684,48.84886978047288
1885,22 rue du Cloitre Notre-Dame,75004,Paris,Découverte ancienne,,1710,Non,Oui,Oui,Non,Non,"Le 16 mars 1710, à l'occasion d'un terrassement pour la construction d'un caveau destiné à recevoir les sépultures des archevêques de Paris, dans la partie centrale de la seconde travée du choeur de Notre-Dame, à une dizaine de mètres de la croisée du transept, des blocs sculptés et inscrits furent découverts. Ces fragments constituent les éléments du pilier des nautes.

Ces dés ont fait l'objet de plusieurs tentatives de restitution. La dernière en date est celle de J.-P. Adam. Ces blocs font partie d'un seul monument. Ce ne peut être qu'un pilier, car seule la juxtaposition verticale est possible, en raison de l'identité de dimensions des sections en plans de trois d'entre eux. Il s'agit d'un pilier de plan carré, ayant au moins deux épaisseurs (trois blocs, de 74 sur 75 cm environ, et un bloc de 91 sur 92 cm). Chaque élément devait être séparé par une corniche et peut-être un entablement complet, sous forme d'une dalle intermédiaire, dont la hauteur n'est pas connue. Il doit plutôt s'agir d'une simple corniche, dont la modénature nous échappe. Celui qui porte la représentation de Jupiter comprend cependant un couronnement saillant, constitué d'un congé, d'un listel et d'un bandeau. Le bloc qui a la plus grande épaisseur, celui « aux huit divinités », devait obligatoirement se situer sous les autres. A la base, il devait y avoir un socle nu, reprenant cette plus grande épaisseur, formant piédestal, d'une hauteur inconnue. En effet, si ce socle avait porté des panneaux historiés, cette position inférieure aurait affecté leur lisibilité et les auraient exposés à toutes les sources possibles d'érosion que subit tout soubassement. La hauteur  complète du monument peut être évaluée entre 5 et 6 m. L'ordre de remontage des trois autres blocs est conjecturale, car ils sont susceptibles de s'intervertir dans la hauteur en raison de leurs dimensions identiques. Seule est à peu près assurée la liaison entre le bloc représentant Jupiter et celui de la dédicace avec son évocation. Par analogie avec les colonnes de Jupiter, le pilier pourrait comporter à son sommet une statue de Jupiter. Cependant, il y aurait alors redondance avec la représentation du maître de l'Olympe sur l'un des panneaux.
À titre hypothétique, J.-P. Adam propose la restitution suivante : niveau I: bloc plus large « aux huit divinités », reposant sur le socle nu ; niveau II : bloc de la dédicace et des nautes ; niveau III : bloc complet portant les effigies de Jupiter, Vulcain, le taureau aux trois grues et Esus ; niveau IV : bloc des Dioscures, de Smertrios et de Cernunnos.
L'emplacement d'origine du pilier ne peut être établi. Rien ne prouve, en particulier, qu'il corresponde à celui de sa découverte. Ainsi, par comparaison, on sait que tous les blocs de remplois découvert dans l'île proviennent de monuments de la rive gauche.
Le premier dessin connu des blocs découverts réalisé par Baudelot de Dairval comporte, outre ceux qui se rattachent au pilier des nautes, le relevé d'un fragment sculpté représentant une jambe nue, probablement masculine. Ce fragment a été perdu, semble-t-il, peu de temps après la découverte. Si l'échelle entre les différents blocs est respectée, ce qui semble le cas, ce fragment est supérieur à la taille des personnages du pilier.  Cet élément ne peut être associé avec certitude au même monument  et, à notre connaissance, n'a jamais été intégré à une hypothèse de restitution.

Dans un premier temps, il convient de s'intéresser au contexte de découverte du monument, tant ce dernier a fait l'objet de commentaires. Dès l'époque de la trouvaille, Ph. Moreau de Mautour  et Ch.-C. Baudelot de Dairval l'ont rapporté. Un peu plus tard, en 1725, Dom Félibien en a fait un récit circonstancié : « On creusa au milieu du choeur de l'église cathédrale pour y ménager un espace de trois toises de largeur [soit 5,84 m] quatre toises de longueur [soit 7,79 m] et neuf pieds de profondeur [2,92 m] ; on fouilla jusqu'à quinze pieds en terre et à six pieds près du pavé [1,94 m], l'on trouva deux anciens murs appliqués l'un à l'autre, qui traversoient ensemble toute la largeur du choeur, l'un de ces murs avoit quatre pieds six pouces [1,46 m] ou cinq d'épaisseur [1,62 m] et l'autre environ deux pieds et demi [0,81 m]. Le moins large paroist avoir esté le plus ancien, car ce fut là qu'on trouva employées, au lieu de libage, les neufs pierres dont on va parler ; l'autre mur plus large, paroist avoir esté fait depuis pour fortifier le précédent, et pour supporter quelques masses plus grandes dont le premier était chargé ». 
De ce récit, plusieurs éléments peuvent être soulignés. Le mur comporte deux états : le premier état correspond à une maçonnerie (épais. 0,81 m) fondée sur des blocs de remploi provenant d'une même campagne de récupération. Le deuxième état correspond à un second mur, doublant le précédent. Il est beaucoup plus épais (1,41 m) et ne  semble pas fondé à l'aide de remplois, sinon l'observation n'aurait pas manqué d'en être faite. Il est difficile de préciser si ces deux états correspondent à une même phase de construction (ce serait alors un mode de construction particulier dont la raison nous échappe) ou à deux phases chronologiques correspondant à deux constructions successives. Il est seulement possible de conclure que le premier mur (épais. 0,81 m) est probablement un mur du Bas-Empire, en raison de sa fondation homogène en remplois provenant d'un même monument.  Rien ne peut être avancé  sur le second, si ce n'est qu'en doublant le précédent, il reprend la logique de sa topographie ; il doit donc être également très ancien et, pour le moins, antérieur à la cathédrale Notre-Dame d'époque gothique, à moins même qu'il ne s'agisse d'un mur encore plus antique que le précédent. La nature de la construction à laquelle correspond(ent) ce ou ces tronçons de murs ne peut être déterminée avec certitude. Il pourrait simplement correspondre à un ou deux bâtiments du Bas-Empire, de caractère privé ou même plutôt public, comme d'autres découverts dans l'île et également fondés en remplois.
Cependant, en raison du caractère chrétien de l'emplacement, beaucoup de savants ont voulu aller au-delà dans l'interprétation. Dom Félibien a donc estimé que le mur le plus mince avait constitué le chevet d'une première église et que le plus large lui avait été accolé pour le renforcer. Selon Didier Busson, l'orientation nord-sud de ce mur, comme sa situation topographique par rapport au tracé restitué du rempart, excluent qu'il puisse faire partie de l'enceinte du IVe siècle, l'utilisation de blocs de remploi antiques n'étant pas l'apanage de cette construction. Sinon, il faudrait pour cela considérer que la fortification fasse un retour à angle droit vers le nord et éliminer de la restitution du tracé la découverte de 1897-1898, quai aux Fleurs. La faible épaisseur du mur en remploi ne plaide pas non plus dans ce sens.",652264.804,6861701.49,Feature,"[2.349454304534929, 48.853583294394326]",Point,2.349454304534929,48.853583294394326
1676,12 rue d'Aboukir,75002,Paris,Découverte ancienne,Grimault Prudent Aimé,1925,Non,Non,Oui,Non,Non,"Un épais mur de fondations a été découvert en 1925, lors de la construction d'un immeuble situé au n°12. Il comportait des assises de pierres de taille de grandes dimensions provenant vraisemblablement de l'ancien mur de fortification de Charles V.
D'anciennes substructions avaient déjà été observées en 1913, lors de la démolition des immeubles n°10 et 12 pour le prolongement de la rue du Louvre.",651829.54,6863141.72,Feature,"[2.3433594855021878, 48.866502717702254]",Point,2.343359485502188,48.866502717702254
257,2 Allée des Justes de France,75004,Paris,Découverte ancienne,Grimault Prudent Aimé,1931,Non,Non,Oui,Non,Non,"En 1931, à l'occasion de la construction du calorifère de l'école, A. Grimault rapporte la découverte de deux sarcophages de pierre dans l'une des cours donnant sur la rue Geoffroy-Lasnier. Cette découverte constitue la limite orientale connue de la nécropole dite de Saint-Gervais.",652766.863,6861861.54,Feature,"[2.3562783875392572, 48.855059687213114]",Point,2.356278387539257,48.85505968721312
2010,63 rue de Lancry,75010,Paris,Sauvetage urgent,Lanchon Yves,1994,Oui,Non,Oui,Oui,Non,"À la suite d'une opération de diagnostic, menée dans le cadre du suivi systématique des permis de construire sur la ville de Paris, un sauvetage s'est déroulé du 15 juin au 15 août 1994, avant la construction d'un immeuble sur deux niveaux de sous-sol, sur une parcelle délimitée par la rue de Lancry, la rue Jean Poulmarch et la rue Legouvé. Contrairement à ce qui était attendu, aucun site néolithique structuré n'a été mis en évidence ; on a rencontré sur la totalité de la parcelle des sédiments sablo-limoneux et argilo-limoneux hydromorphes, dont la nature évoquait un dépôt marécageux ou de comblement terminal de paléo-chenal. Quatre grandes coupes ont été réalisées à la pelle mécanique et quatre manuellement afin d'étudier la stratigraphie du site. L'étude géomorphologique a montré qu'il s'agissait d'un tronçon ou d'une ramification secondaire de l'ancien bras nord de la Seine (passant au pied des actuelles gares de l'Est et Saint-lazare) qui s'est progressivement transformé en un anneau de marais. Seul le sommet de l'accumulation alluviale au-dessus du niveau de la nappe phréatique (26,5 m NGF) a pu être observé : le complexe supérieur à horizons organiques correspond à une phase d'exondation marquée par l'alternance de pédogénèses (niveaux noirs) et d'apports sédimentaires (niveaux gris), peut-être à l'occasion de crues. 
Si aucune structure anthropique datable du Néolithique n'a été identifiée, des vestiges matériels peu abondants ont cependant été recueillis, exclusivement dans les niveaux hydromorphes du marais. Ils comprennent une soixantaine de tessons de céramique, dont trois fonds plats et un fragment de bouteille à collerette, caractéristiques du Néolithique récent du Bassin parisien, une centaine d'artefacts lithiques (dont une dizaine d'outils) et quelques vestiges fauniques. Un poinçon en os a également été recueilli. Ce mobilier reposait au même niveau stratigraphique, sur une trentaine de centimètres d'épaisseur. La nature du dépôt n'a pas pu être déterminée, et deux hypothèses principales sont à retenir. Il existait sur cette rive droite (au nord de la courbe des 38 m NGF, marquée approximativement par la rue des Vinaigriers), un site d'habitat qui a rejeté ses déchets domestiques dans le marécage ; cela expliquerait la plus grande abondance des rejets au nord de la parcelle, et leur pendage vers le sud. Ces rejets résultent par ailleurs d'un étalement progressif par les crues ou les hautes eaux successives de dépotoirs situés plus en amont. On pourrait ainsi comprendre l'aspect trié et le module des objets, et l'absence de toute pièce de dimension importante.
Quelques structures d'époque historique ont également été mises en évidence : elles correspondent pour la plupart à des travaux de mise en valeur de ces terrains incultes. On sait en effet par les textes que par donation, le roi Louis Le Bègue a confié les terres des Marais Saint­-Martin aux sœurs de Sainte-Opportune ; ces terres ont été assainies, drainées, mises en pâtures, puis progressivement en culture, jusqu'à la fin du XVIIIe s.
- L'assèchement de ces terrains marécageux a été réalisé par épandage d'une couche composée quasi-exclusivement de nodules de craie de 1 à 4 cm de diamètre. Cet assainissement est contemporain des premiers drainages par le creusement de fossés en U, formant un système plus ou moins orthogonal.
- Une seconde étape est marquée par un apport de limons bruns toujours mêlés de nodules de craie (mais dans une proportion de seulement 5 % environ) et par maillage de petits drains. Les apports ou la sédimentation postérieures ont été tronqués par les constructions contemporaines, récemment détruites : un remblai de démolition de plus de 2 m scelle les terrains en place.
Trois fosses sub-circulaires voisines, dont la fonction reste indéterminée, se recoupent en profondeur. Leur comblement a été daté par le mobilier céramique (coquemars, pichets, passoire, grès du Beauvaisis, ... ) du XVIe s. Enfin, quelques vestiges (probablement d'un état récent) de la fonderie Barbedienne, fondée en 1839, ont été mis en évidence ; cette entreprise a été rendue célèbre par ses bronzes d'art (statues, groupes, reliefs et bustes). Le grand sculpteur Auguste Bartholdi, auteur de la statue de la Liberté, fit en particulier éditer certaines de ses œuvres au 63, rue de Lancry.",653272.044,6863782.12,Feature,"[2.3629518313553604, 48.872368003432165]",Point,2.3629518313553604,48.872368003432165
1481,9 rue Geffroy,75013,Paris,Diagnostic,Prié Arnaud,1996,Non,Non,Non,Oui,Oui,"Cette opération située entre la manufacture des Gobelins et l'hôtel de la Reine Blanche apporte des informations sur une zone jusqu'alors peu étudiée de l'ancien bourg Saint-Marcel. Les vestiges archéologiques retrouvés se limitent à un ensemble de l'époque moderne (cave, four, caniveaux) et trois ensembles pour lesquels l'usage du ciment comme liant ou composant impose une datation de l'époque contemporaine. Il s'agit de cuves, de tannerie, de soubassements d'une architecture puissante (ancien édifice de la manufacture sans doute) et d'un bâtiment indiquant peut-être un usage industriel. La tranchée de diagnostic et les perturbations récentes couvrent plus des trois quarts de la superficie des parcelles visitées. La probabilité que l'antique nécropole des Gobelins ou celle du bourg Saint-Marcel se soit étendue jusque là vers le sud-ouest est infime, car aucun ossement humain n'y a été rencontré.
De même, aucun vestige lié à une enceinte médiévale moderne du bourg Saint-Marcel et de ses abords n'a été retrouvé, ni dans la parcelle, ni à ses limites. Les toponymes relevés sur les plans anciens font état d'une ""rue des fossés (du bourg) Saint-Marcel"" et non de rempart.",652387.273,6859678.14,Feature,"[2.3513497750155463, 48.83539637246201]",Point,2.3513497750155463,48.83539637246201
2073,14B avenue Rachel,75018,Paris,Diagnostic,Morin Jean-Michel,1994,Non,Non,Non,Non,Oui,Le diagnostic n'a pas livré de vestiges archéologiques en dehors de structures en creux contemporaines.,650947.133,6865215.0,Feature,"[2.3310920259608525, 48.885080589546725]",Point,2.3310920259608525,48.885080589546725
623,11 quai de Conti,75006,Paris,,,1972,Non,Non,Non,Non,Non,- Un puits parementé en pierres de grand appareil.,651501.556,6862044.24,Feature,"[2.339013975051128, 48.85660866479837]",Point,2.339013975051128,48.85660866479837
739,33 rue Quincampoix,75004,Paris,Sauvetage urgent,,1985,Non,Non,Oui,Non,Non,"En 1985, un bloc mouluré d'époque médiévale a été découvert à l'occasion de travaux.",652327.424,6862478.37,Feature,"[2.3502205428048906, 48.860574344627246]",Point,2.3502205428048906,48.860574344627246
330,23 rue Poliveau,75005,Paris,Fouille,Magne Charles,1903,Non,Oui,Non,Non,Non,"Ch. Magne signale la découverte qu'il aurait faite, en 1903, d'un hypogée du IIe siècle, de forme rectangulaire ; ses parois latérales étaient formées d'une maçonnerie de moellons posés à sec et son couvercle avait la forme d'une voûte, en moellons jointoyés en ciment recouverts d'une chape de ciment, en partie effondré sur la tête du squelette. Dans cette sépulture, une monnaie en argent à l'effigie de Géta a été recueillie, ainsi que deux amulettes phalliques, un flacon en verre irisé, une coupe de terre noirâtre et une petite amphore de terre grise. L'authenticité de ce mobilier est contestée.",652982.167,6860210.62,Feature,"[2.3593950826702694, 48.84022870077718]",Point,2.359395082670269,48.84022870077718
100,1 rue de Vaugirard,75006,Paris,Découverte ancienne,Magne Charles,1912,Non,Non,Oui,Non,Non,"Les fondations de l'ancien collège d'Harcourt ont été aperçues en 1912 lors de l'installation d'un égout à l'angle de la rue de Vaugirard et du boulevard Saint-Michel. Le collège d'Harcourt, fondé en 1280 par Raoul d'Harcourt, grand archidiacre de Rouen et chanoine de Paris, et étendu en 1311 par Robert d'Harcourt, évêque de Coutances et frère du précédent, fut considérablement agrandi et embelli au XVIIe siècle. Après la Révolution, il subit plusieurs modifications, notamment en 1814 et 1822 ; c'est vers cette date qu'il devint le collège royal de Saint-Louis.",651664.196,6861173.18,Feature,"[2.341329521445087, 48.84878749033226]",Point,2.341329521445087,48.84878749033226
1342,103 rue de Charenton,75012,Paris,Diagnostic,Caparros Thierry,2005,Non,Non,Non,Non,Non,Ce diagnostic s'est révélé négatif.,654342.579,6860990.33,Feature,"[2.3778458396730566, 48.84733844267919]",Point,2.3778458396730566,48.84733844267919
1340,47 rue des Ecoles,75005,Paris,Découverte ancienne,Vacquer Théodore,1883-1889,Non,Oui,Oui,Non,Non,"De 1883 à 1889, Théodore Vacquer a suivi les travaux de construction de la nouvelle Sorbonne. Il releva toute une série de murs antiques, d'aspect divers, bien alignés sur la trame orthogonale de la ville en général et sur le decumanus de la rue des Écoles en particulier. L'un de ces murs est qualifié de « gaulois » par l'archéologue. Il en considère aussi certains comme « des clôtures de jardin ». D'autres présentent des enduits soignés, des sols bétonnés. L'ensemble des découvertes, notamment celle de la petite pièce souterraine sous Saint-Benoît mentionnée en 1854, suggère l'existence d'une ou plusieurs insulae d'habitations privées. En effet, Théodore Vacquer prend bien soin d'indiquer qu'il n'y avait pas de bâtiment public. Autre mention importante, celle d'un incendie généralisé apparemment sur l'ensemble de la parcelle. Un nivellement antique a été relevé. A l'est de l'abside de l'église de la Sorbonne, un sol de béton est signalé à la cote « 46.78 mer ». Un certain nombre de signatures de potiers sur des céramiques sigillées a également été relevé.
Il découvrit enfin des sarcophages - dont certains, et peut-être même tous, sont en plâtre - en dehors de l'église, ce qui montre donc un cimetière qui allait à l'ouest de l'église au moins jusqu'à une dizaine de mètres à l'est de la rue de la Sorbonne. Pour ces derniers, on ne peut cependant garantir leur datation de la période mérovingienne en raison du manque de précision. Il pourrait s'agir de sarcophages médiévaux.",651882.692,6861266.58,Feature,"[2.344296254087926, 48.84964375058517]",Point,2.344296254087926,48.84964375058517
1395,1 rue Gay-Lussac,75005,Paris,Découverte ancienne,Vacquer Théodore,1865-1866,Non,Oui,Non,Non,Non,"Th. Vacquer a relevé des vestiges antiques. Leur orientation semble légèrement différente de celle du plan programmé. Il semble s'agir d'un bassin avec des banquettes. Il est large de 4,16 m environ.",651631.574,6860962.15,Feature,"[2.340909005705508, 48.84688725655671]",Point,2.340909005705508,48.84688725655671
1872,22 rue Cassette,75006,Paris,Fouille,Legriel Jacques,2015,Non,Oui,Oui,Oui,Oui,"Dans le cadre du projet de réaménagement architectural de grande envergure de l'Institut Catholique de Paris avec la construction d'un auditorium en lieu et place de la cour d'honneur du couvent des Carmes, une opération archéologique a permis de préciser l'extension de l'urbanisation de Lutèce vers l'ouest de la ville antique. La surface décapée en fond de fouille est de 300 m². Aucun vestige « pré à proto-urbain » n'a été découvert. Les premières traces d'occupation identifiées correspondent à un paléosol précoce des premières décennies de notre ère, années 15/20,  associé aux traces d'un parcellaire léger mais orthonormé et à quelques structures en creux (silo, fosses). Après un épisode d'une recharge sableuse, le milieu du Ier siècle apr. J.-C. se traduit par un changement de mise en oeuvre architecturale avec l'implantation de tranchées de fondation empierrées. Ces dernières vont diriger la structuration des espaces et la succession des nombreux niveaux d'occupation au sein et à l'extérieur (cour) d'un ou plusieurs bâtiments pour les années 40-70 jusqu'à la fin du Ier siècle. Les éléments directeurs identifiés ne s'alignent pas sur la trame urbaine de Lutèce mais s'organisent selon l'alignement de la voie antique dont l'actuelle rue de Vaugirard reprendrait le tracé au droit de l'Institut Catholique. Le mobilier céramique issu de ces contextes du Ier siècle est celui d'un vaisselier domestique urbain classique pour la ville antique de Lutèce, avec des influences romaines déjà bien présentes, et des proportions non négligeables en céramiques luxueuses ou d'importation. La fouille exhaustive mais non destructrice d'un puits profond de 8,50 m a permis de mettre en évidence une activité de boucherie particulière (réalisation de préparations alimentaires tripières).
Le IIIe siècle et le début du Moyen Âge se caractérisent par une récupération des vestiges du Ier siècle avec en particulier l'épierrement des tranchées de fondation et le comblement terminal d'un second puits. À partir du XIIIe siècle jusqu'à la seconde moitié du XVIe siècle, la parcelle voit la mise en place d'horizons agricoles et est occupée par un verger. Le début XVIIe siècle est marqué par un important bouleversement avec la construction de l'église Saint-Joseph et du monastère des Carmes Déchaussés à partir de 1611. Deux larges excavations à mobilier varié (céramique, restes de poissons, épingles...) sont les témoins de l'édification et du fonctionnement du couvent. Un regard maçonné et l'empreinte d'un tuyau en plomb participent aux réseaux d'adduction en eau du couvent à partir de la fontaine Saint-Michel et des bassins de Luxembourg. Enfin, les quelques vestiges du début du XIXe siècle, bien marqués spatialement, correspondent à la disparition de l'ensemble conventuel avec la séparation nette entre religieux à l'est et installation de gardes nationaux suivie d'une dévolution civile des bâtiments à l'ouest.",650899.073,6861217.52,Feature,"[2.3308985895553263, 48.849128404094024]",Point,2.3308985895553263,48.84912840409402
1933,28 rue de l'Arbre Sec,75001,Paris,Découverte ancienne,,1841,Non,Non,Oui,Non,Non,"En juillet-août 1841, à l'occasion de travaux, N.-M. Troche rapporte la découverte de fragments de sarcophages. Th. Vaquer, décrit en juillet et la même adresse, une tête de sarcophage en plâtre qui contenait neuf petits morceaux de fer oxidés ainsi qu'un grain blanchâtre paraissant provenir d'un collier ou chapelet. Il rapporte également la découverte d'un morceau de colonne en marbre et de six petites pièces en cuivre pouvant être d'anciens liards. Et en août, il décrit le découverte de sept panneaux de tête de sarcophages en plâtre, dont l'un est décoré.",651740.39,6862420.27,Feature,"[2.3422262062113974, 48.860008148888745]",Point,2.342226206211397,48.860008148888745
1438,42 rue Saint-Jacques,75005,Paris,Suivi de travaux,Magne Charles,1891,Non,Oui,Non,Non,Non,"En mai-juin 1891, Ch. Magne mentionne dans plusieurs publications qui ne se recoupent pas complètement des découvertes qu'il aurait faites. Aucun contexte n'est précisé et l'authenticité des découvertes est contestée. Il s'agirait de céramiques gallo-romaines dont « deux coupes en terre rouge, [...] une petite amphore », une verrerie, un buste de Jupiter (haut. 5 cm), deux fragments de deux statuettes de Vénus en terre cuite, et une tête de félin.",651923.557,6861289.28,Feature,"[2.344850536950441, 48.84985095911507]",Point,2.344850536950441,48.84985095911507
1560,1v boulevard Arago,75013,Paris,Découverte ancienne,Vacquer Théodore,1868,Non,Oui,Oui,Non,Non,"Th. Vacquer signale aux dates des 27, 28 juin 1868, à l'occasion de travaux de voirie « dans les fondations d'un mur peu ancien, la découverte d'un beau fragment d'inscription carolingienne ». Il s'agit d'une inscription sur la stèle funéraire « d'un personnage important appartenant à un milieu qui a été touché par la Renaissance Carolingienne » (Luce Pietri dans Périn et al. 1985).",652403.87,6859799.41,Feature,"[2.351562306401458, 48.83648820626823]",Point,2.351562306401458,48.83648820626823
1484,15 rue de Vaugirard,75006,Paris,Suivi de travaux,Toulouze Eugène,1903,Non,Oui,Non,Non,Non,"En juillet 1903, dans la cour d'honneur du Palais, E. Toulouze exerça une surveillance à l'occasion de l'installation d'un égout allant, sur 10,70 m de long, de la porte principale jusqu'« à quelques mètres plus en avant du perron après avoir franchi l'ancien perron central qui donnait accès à la terrasse ». Cet égout avait des bifurcations moins profondes vers les angles sud de la cour ; la tranchée principale avait en moyenne une largeur de 1,30 m et une profondeur de 4 m. Les niveaux antiques sont situés à environ - 1,50 m du sol de la cour et repose sur le sol vierge constitué de marnes et caillasses à - 4 m. Un gobelet en céramique commune apparemment entier a été découvert ainsi que divers tessons, tous datables du Haut-Empire . E. Toulouze interprète ces niveaux comme « des immondices » déversés hors la ville ; à tort, selon nous, car les autres découvertes, dont celle de Th. Vacquer en 1871, prouvent que nous sommes en contexte d'habitations bordant une voie decumane.",651372.072,6861232.23,Feature,"[2.3373421904181466, 48.84929655272565]",Point,2.3373421904181466,48.84929655272565
2032,11 rue Cassini,75014,Paris,Découverte ancienne,Sellier Charles,1900,Non,Non,Non,Oui,Non,"Une ancienne canalisation datant probablement du XVIIIe siècle a été découverte en 1900, lors de la construction de l'égout. Ce caniveau et une conduite de plomb semblent correspondre a un faisceau de trois conduites figurées au même endroit sur le Plan des fontaines de la Ville de Paris dressé par l'abbé de La Grive, pour servir au IVe tome du Traité de la police de Delamarre.",651334.878,6859875.75,Feature,"[2.3369905722996425, 48.83709495559223]",Point,2.3369905722996425,48.83709495559223
1236,1 rue du Sommerard,75005,Paris,Découverte ancienne,Jollois Jean-Baptiste Prosper,1839,Non,Oui,Non,Non,Non,"En 1839, lors de la surveillance du creusement d'un égout entre la rue des Mathurins et la rue d'Enfer, le mur de clôture des thermes de Cluny a été observé ainsi qu'une longue portion de la voie antique.",652126.131,6861265.4,Feature,"[2.3476136244384525, 48.84965134467039]",Point,2.3476136244384525,48.84965134467039
